Date,Biochemical Oxygen Demand,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,Total Coliform,pH,Turbidity,Temperature,Rainfall,Conductivity,WQI,Quality
03-05-2022,3.875670381,9.019548263,17341.7,13203.59092,0.575134971,30110.4449,8.858093689,186.1364109,31.3,0.0,551.47365,67.8464889783575,Poor
04-05-2022,3.904803556,9.088699255,17341.7,13203.59092,0.72828,31623.1,8.87487,190.8730702,31.6,0.0,551.47365,67.8464889783575,Poor
05-05-2022,3.702778267,8.685914374,17194.46609,12999.69807,0.72828,31623.1,8.781121293,161.2426766,29.9,0.0,551.47365,67.8464889783575,Poor
06-05-2022,3.680798555,8.649803663,17136.6467,12912.01614,0.72828,31623.1,8.774016101,158.3224948,31.6,0.0,551.47365,67.8464889783575,Poor
07-05-2022,3.821773168,8.945508506,17341.7,13203.59092,0.701515081,31623.1,8.846648019,179.5738075,31.8,0.0,551.47365,67.8464889783575,Poor
08-05-2022,3.720694641,8.747051041,17341.7,13142.32176,0.72828,31623.1,8.80046347,164.8395419,31.7,0.2,551.47365,67.8464889783575,Poor
09-05-2022,3.849507947,9.016917308,17341.7,13203.59092,0.72828,31623.1,8.866829711,184.2190258,32.0,0.0,551.47365,67.8464889783575,Poor
10-05-2022,3.810366955,8.943734634,17341.7,13203.59092,0.72828,31623.1,8.850704055,178.6189001,33.4,0.0,551.47365,67.8464889783575,Poor
11-05-2022,3.6414,8.596775566,17146.60944,12779.14958,0.72828,31623.1,8.768738186,153.0844644,32.7,0.0,551.47365,67.8464889783575,Poor
12-05-2022,3.961706859,9.264089416,17341.7,13203.59092,0.72828,31623.1,8.87487,201.4262837,33.0,0.0,551.47365,67.8464889783575,Poor
13-05-2022,3.99339659,9.333783441,17341.7,13203.59092,0.61509741,31225.266,8.87487,206.2479649,35.1,0.0,551.47365,67.8464889783575,Poor
14-05-2022,3.748728544,8.839342673,17341.7,13203.59092,0.72828,31623.1,8.8311878,169.9883464,34.8,0.0,551.47365,67.8464889783575,Poor
15-05-2022,3.778154999,8.903362502,17341.7,13203.59092,0.72828,31623.1,8.847897804,174.407741,35.2,0.0,551.47365,67.8464889783575,Poor
16-05-2022,3.854318301,9.062166739,17341.7,13203.59092,0.72759655,31623.1,8.87487,185.7360162,36.0,0.0,551.47365,67.8464889783575,Poor
17-05-2022,3.865534351,9.087984919,17341.7,13203.59092,0.72828,31623.1,8.87487,187.3843913,35.4,0.0,551.47365,67.8464889783575,Poor
18-05-2022,3.905486392,9.171874515,17341.7,13203.59092,0.72828,31623.1,8.87487,193.2679262,36.1,0.0,551.47365,67.8464889783575,Poor
19-05-2022,4.052418636,9.473406681,17341.7,13203.59092,0.72828,31623.1,8.87487,215.0084846,35.8,0.0,551.47365,67.8464889783575,Poor
20-05-2022,3.831242539,9.02368152,17341.7,13203.59092,0.72828,31623.1,8.87487,182.0397571,35.8,0.0,551.47365,67.8464889783575,Poor
21-05-2022,3.77304023,8.905791732,17341.7,13203.59092,0.72828,31623.1,8.855754184,173.2450085,33.5,0.0,551.47365,67.8464889783575,Poor
22-05-2022,3.719099513,8.796058173,17341.7,13203.59092,0.72828,31623.1,8.83047605,165.0502824,32.7,1.5,551.47365,67.8464889783575,Poor
23-05-2022,3.79313067,8.946776488,17341.7,13203.59092,0.72828,31623.1,8.867773919,175.830694,29.5,0.0,551.47365,67.8464889783575,Poor
24-05-2022,3.872364835,9.107570956,17341.7,13203.59092,0.72828,31623.1,8.87487,187.3510772,30.9,0.0,551.47365,67.8464889783575,Poor
25-05-2022,4.069211921,9.507691481,17341.7,13203.59092,0.72828,31623.1,8.87487,216.3080893,31.2,0.0,551.47365,67.8464889783575,Poor
26-05-2022,3.835406635,9.029001877,17341.7,13203.59092,0.72828,31623.1,8.87487,181.2663158,31.1,0.0,551.47365,67.8464889783575,Poor
27-05-2022,3.919350644,9.197798982,17341.7,13203.59092,0.537729851,31236.88737,8.87487,193.3882067,31.0,1.0,551.47365,67.8464889783575,Poor
28-05-2022,3.901221958,9.157895217,17341.7,13203.59092,0.72828,31623.1,8.87487,190.3164383,32.5,0.5,551.47365,67.8464889783575,Poor
29-05-2022,4.033485869,9.424171165,17341.7,13203.59092,0.659132137,31623.1,8.87487,209.5505541,32.6,1.2,551.47365,67.8464889783575,Poor
30-05-2022,4.179712256,9.718391185,17341.7,13203.59092,0.72828,31623.1,8.87487,218.4077,33.5,0.0,551.47365,67.8464889783575,Poor
31-05-2022,3.868591265,9.079363413,17341.7,13203.59092,0.72828,31623.1,8.87487,184.1387299,35.5,0.5,551.47365,67.8464889783575,Poor
01-06-2022,3.879960014,9.097495181,17341.7,13203.59092,0.713594885,31623.1,8.733852948,185.3195472,33.4,0.0,451.9945055,67.81024357119435,Poor
02-06-2022,4.046617936,9.43179783,17341.7,13203.59092,0.72828,31623.1,8.814416919,209.534097,35.2,0.0,468.0695803,67.81610055392406,Poor
03-06-2022,4.016071173,9.363394244,17341.7,13203.59092,0.72828,31623.1,8.798166123,204.4255631,35.8,0.0,464.966931,67.81497009801063,Poor
04-06-2022,4.144441838,9.618564494,17341.7,13203.59092,0.72828,31623.1,8.859687717,218.4077,36.2,0.0,477.2590932,67.81944876965677,Poor
05-06-2022,4.020282876,9.358202159,17341.7,13203.59092,0.72828,31623.1,8.797272611,203.8141337,36.1,0.0,465.0026519,67.81498311298549,Poor
06-06-2022,3.929406032,9.165196095,17341.7,13203.59092,0.72828,31623.1,8.751038796,189.6506132,36.0,0.0,455.9444004,67.81168272258252,Poor
07-06-2022,4.035527367,9.373432409,17341.7,13203.59092,0.72828,31623.1,8.801247611,204.7168824,35.8,0.0,465.9780372,67.81533849639291,Poor
08-06-2022,4.096744921,9.48957675,17341.7,13203.59092,0.72828,31623.1,8.829308575,213.0827198,36.0,0.0,471.6196908,67.81739404313925,Poor
09-06-2022,4.074106863,9.434193028,17341.7,13203.59092,0.72828,31623.1,8.81612636,208.9627082,37.0,0.0,469.0879894,67.81647161313124,Poor
10-06-2022,4.048895741,9.373052246,17341.7,13203.59092,0.72828,31623.1,8.801549876,204.4302139,36.1,0.0,466.2739782,67.81544632303432,Poor
11-06-2022,4.114495212,9.496604652,17341.7,13203.59092,0.705530879,31623.1,8.83136057,213.3560265,36.7,0.0,472.2434931,67.8176213266414,Poor
12-06-2022,4.132593496,9.522779142,17341.7,13203.59092,0.72828,31623.1,8.8377526,215.1965226,36.7,0.0,473.5692828,67.81810438052904,Poor
13-06-2022,4.162181391,9.571885195,17341.7,13203.59092,0.72828,31623.1,8.849646592,218.4077,37.2,0.0,475.9783279,67.81898212049114,Poor
14-06-2022,4.093332708,9.419741801,17341.7,13203.59092,0.72828,31623.1,8.813152651,207.5811537,37.9,0.0,468.7990821,67.81636634923122,Poor
15-06-2022,4.015928892,9.24965737,17341.7,13203.59092,0.72828,31623.1,8.772335442,195.1485112,36.6,0.0,460.7574234,67.8134363562632,Poor
16-06-2022,4.056068226,9.318801356,17341.7,13203.59092,0.72828,31623.1,8.789014758,200.1461422,31.9,0.4,464.0951857,67.81465247602564,Poor
17-06-2022,4.173828734,9.545760339,17341.7,13203.59092,0.72828,31623.1,8.843619973,216.6446012,32.9,0.0,474.9368915,67.81860267124536,Poor
18-06-2022,3.97081787,9.118053315,17341.7,13203.59092,0.72828,31623.1,8.740842404,185.4697359,30.8,0.2,454.6065882,67.81119528827516,Poor
19-06-2022,4.101683628,9.370778644,17341.7,13203.59092,0.72828,31623.1,8.801620355,203.8586899,32.1,0.1,466.6579818,67.81558623544413,Poor
20-06-2022,4.029923344,9.209792739,17341.7,13203.59092,0.72828,31623.1,8.762937543,192.1234151,30.8,3.0,459.0073458,67.8127987123078,Poor
21-06-2022,4.081358611,9.299583077,17341.7,13203.59092,0.72828,31623.1,8.78452713,198.6594945,32.6,0.0,463.2857899,67.81435757119434,Poor
22-06-2022,4.218899818,9.564513284,17341.7,13203.59092,0.72828,31623.1,8.848207226,217.9582233,33.0,2.0,475.8928496,67.81895097631713,Poor
23-06-2022,4.11329109,9.333100941,17341.7,13203.59092,0.72828,31623.1,8.792563181,201.1145685,30.3,0.0,464.8644376,67.814932754354,Poor
24-06-2022,4.105755401,9.301243632,17341.7,13203.59092,0.72828,31623.1,8.784878704,198.8117505,32.1,26.9,463.3268635,67.81437253643517,Poor
25-06-2022,3.966953026,9.001228991,17341.7,13203.59092,0.72828,31623.1,8.712722521,176.9855988,32.7,30.0,449.0159623,67.80915833356408,Poor
26-06-2022,4.193572087,9.446011728,17341.7,13203.59092,0.72828,31623.1,8.819594289,209.4110567,33.2,0.0,470.1506883,67.81685880940756,Poor
27-06-2022,4.190576317,9.422075317,17341.7,13203.59092,0.72828,31623.1,8.813782221,207.7059587,33.3,0.6,468.9649094,67.81642676870946,Poor
28-06-2022,4.35596009,9.741097924,17341.7,13203.59092,0.72828,31623.1,8.87487,218.4077,31.8,4.4,484.0963636,67.82193994155796,Poor
29-06-2022,4.106333183,9.213314314,17341.7,13203.59092,0.72828,31623.1,8.763451344,192.5988008,27.9,27.3,458.9095395,67.81276307640456,Poor
30-06-2022,4.168596417,9.321177321,17341.7,13203.59092,0.72828,31623.1,8.789290441,200.5135716,29.3,52.1,463.9725781,67.81460780372366,Poor
01-07-2022,4.179163501,9.323191847,17341.7,13203.59092,0.950253596,34887.73762,8.789674642,218.4077,32.4,0.0,463.9886496,67.8146136594039,Poor
02-07-2022,4.324735288,9.600122879,17341.7,13203.59092,0.850449701,34450.09828,8.856134368,218.4077,30.0,0.0,477.0830561,67.81938463021933,Poor
03-07-2022,4.158077556,9.239883313,17341.7,13203.59092,1.010031627,35766.91249,8.769417117,218.4077,30.7,3.0,459.8384055,67.81310151042045,Poor
04-07-2022,4.204369999,9.313534812,17341.7,13203.59092,1.035895309,36147.29805,8.786990641,218.4077,32.5,0.0,463.2396946,67.81434077628798,Poor
05-07-2022,4.245905914,9.377090748,17341.7,13203.59092,0.854585657,33480.71823,8.802127022,218.4077,33.5,0.7,466.1521824,67.81540194651315,Poor
06-07-2022,4.209364032,9.281025415,17341.7,13203.59092,0.627701669,32646.4139,8.778882487,218.4077,33.3,0.2,461.4581391,67.81369166330248,Poor
07-07-2022,4.150758059,9.139579992,17341.7,13203.59092,0.745321193,31873.73035,8.744719007,218.4077,32.6,0.0,454.5957402,67.81119133578663,Poor
08-07-2022,4.224618715,9.267912148,17341.7,13203.59092,0.989211418,35460.70293,8.77539597,218.4077,34.2,0.6,460.5672449,67.81336706438096,Poor
09-07-2022,4.323309465,9.446513692,17341.7,13203.59092,0.821565738,32995.08359,8.818146835,218.4077,33.9,0.0,468.9236055,67.8164117195584,Poor
10-07-2022,4.11195391,8.992441758,17341.7,13203.59092,0.712373263,31389.15446,8.708802081,218.4077,33.9,0.0,447.1552332,67.80848037353348,Poor
11-07-2022,4.239688871,9.229557948,17341.7,13203.59092,0.976787718,35277.98355,8.765598925,218.4077,33.7,2.2,458.2809932,67.81253406441739,Poor
12-07-2022,4.160072578,9.043451514,17341.7,13203.59092,1.19573167,38498.06321,8.72064922,218.4077,33.6,0.1,449.2524501,67.80924449832398,Poor
13-07-2022,4.364258445,9.435791656,17341.7,13203.59092,0.935728382,34674.11059,8.814739801,218.4077,34.0,0.6,467.7513834,67.81598461830502,Poor
14-07-2022,4.088418202,8.848828083,17341.7,13203.59092,1.02359658,35966.41666,8.673410116,218.4077,33.6,0.2,439.6253933,67.8057368626758,Poor
15-07-2022,4.195655175,9.042787789,17341.7,13203.59092,0.944873526,34808.61119,8.719793321,218.4077,33.7,7.4,448.6653382,67.80903058303578,Poor
16-07-2022,4.299913378,9.23035247,17341.7,13203.59092,0.92607152,34532.084,8.764629565,218.4077,32.8,17.0,457.3931354,67.81221057181374,Poor
17-07-2022,4.36968,9.471001531,17341.7,13203.59092,1.031980717,36089.72488,8.82221691,218.4077,34.0,0.0,468.6401993,67.81630845999416,Poor
18-07-2022,4.267389222,9.112971303,17341.7,13203.59092,0.906159836,34239.23641,8.735880884,218.4077,33.6,0.0,451.3811603,67.81002009775558,Poor
19-07-2022,4.223161676,8.996797602,17341.7,13203.59092,0.964179496,35092.55035,8.707674208,218.4077,34.3,2.2,445.6274966,67.80792373992566,Poor
20-07-2022,4.36968,9.501009131,17341.7,13203.59092,0.96982944,35175.6459,8.828589785,218.4077,30.6,24.5,469.3981007,67.81658460274721,Poor
21-07-2022,4.143480748,8.781482538,17341.7,13203.59092,0.866851869,33661.12139,8.655327146,218.4077,27.3,38.1,434.9085804,67.80401828331996,Poor
22-07-2022,4.071877153,8.608631794,17341.7,12797.38415,1.039572086,36201.3736,8.613468267,218.4077,29.8,7.9,426.4347329,67.80093082157691,Poor
23-07-2022,4.352862975,9.154588448,17341.7,13203.59092,0.918157187,34415.68533,8.74439117,218.4077,31.8,0.0,452.1704839,67.81030768924433,Poor
24-07-2022,4.261225322,8.940355617,17341.7,13203.59092,0.857732274,33526.99654,8.692566513,218.4077,30.8,5.1,441.7122969,67.80649722979669,Poor
25-07-2022,4.213515492,8.815459412,17341.7,13203.59092,0.992178484,35504.34054,8.662208169,218.4077,28.7,19.1,435.4996219,67.80423363036508,Poor
26-07-2022,4.36968,9.167318948,17341.7,13203.59092,0.842883391,33308.60922,8.746446183,218.4077,29.8,18.0,451.9745678,67.81023630685709,Poor
27-07-2022,4.35752416,9.053241456,17341.7,13203.59092,0.939291968,34726.5214,8.718670966,218.4077,29.6,2.0,446.2628989,67.8081552499089,Poor
28-07-2022,4.27955779,8.865938815,17341.7,13203.59092,0.876471822,34669.44657,8.67328487,218.4077,29.6,2.0,437.0586759,67.80480167452451,Poor
29-07-2022,4.211050051,8.69770919,17341.7,13017.42597,1.049336575,36344.9831,8.632475145,218.4077,30.1,0.0,428.7555867,67.80177642887853,Poor
30-07-2022,4.36968,9.137852112,17341.7,13203.59092,0.917307079,35409.7595,8.737900978,218.4077,29.5,11.0,449.4057149,67.8093003406325,Poor
31-07-2022,4.36968,9.073699448,17341.7,13203.59092,0.933756195,34645.105,8.722093168,218.4077,29.6,15.6,446.0436193,67.80807535498798,Poor
01-08-2022,4.351480105,8.897343017,17341.7,13203.59092,0.984231752,35934.7051,8.679305029,218.4077,31.6,5.1,437.3338524,67.80490193558259,Poor
02-08-2022,4.36968,9.292497865,17341.7,13203.59092,1.080997193,36810.62608,8.773891874,218.4077,30.3,0.0,455.8228969,67.81163845256138,Poor
03-08-2022,4.26174666,8.655571249,17234.50355,12922.1843,0.994394584,35536.93344,8.620373346,218.4077,31.7,0.0,425.1761907,67.80047226943816,Poor
04-08-2022,4.219872435,8.540535795,16930.4799,12648.04933,0.937437087,34699.24106,8.592302085,218.4077,30.7,16.0,419.3664578,67.79835548269328,Poor
05-08-2022,4.312022791,8.698674499,17282.62222,13027.74972,0.799876558,32676.09379,8.629890249,218.4077,32.3,0.0,426.5543028,67.80097438708736,Poor
06-08-2022,4.36968,8.816740427,17341.7,13203.59092,0.825545574,33053.61633,8.657837937,218.4077,30.1,94.0,431.8285607,67.80289607254244,Poor
07-08-2022,4.36968,8.858647087,17341.7,13203.59092,0.904604422,34216.36042,8.667470607,218.4077,31.3,21.1,433.4715351,67.80349469325219,Poor
08-08-2022,4.36968,8.736111197,17285.66663,13121.1144,0.852328273,33615.60615,8.637566368,218.4077,32.5,0.0,427.2808456,67.80123910427749,Poor
09-08-2022,4.36968,8.84196185,17341.7,13203.59092,0.916907506,34397.30586,8.662555777,218.4077,31.5,0.5,431.9561551,67.80294256179407,Poor
10-08-2022,4.279513211,8.481367839,16612.96531,12514.02493,0.942253858,34770.08288,8.575411609,213.9559337,30.3,0.0,414.4220277,67.7965539705968,Poor
11-08-2022,4.36968,9.032610881,17341.7,13203.59092,0.851549975,33951.14715,8.707452969,218.4077,29.3,0.5,440.2879133,67.80597825304233,Poor
12-08-2022,4.36968,8.687898317,17047.28674,13011.02414,0.929025307,34575.52629,8.624112816,218.4077,29.7,1.0,423.4988856,67.79986114027544,Poor
13-08-2022,4.36968,8.921162249,17341.7,13203.59092,0.986975631,35427.82049,8.679703228,218.4077,30.9,0.3,434.2175737,67.80376651377249,Poor
14-08-2022,4.36968,8.735294459,17097.33317,13127.22741,0.882183329,33765.91537,8.634533968,218.4077,30.6,59.9,424.9794754,67.80040059586096,Poor
15-08-2022,4.36968,8.737691158,17070.52238,13134.37367,0.730832458,31660.63983,8.634614438,218.4077,29.2,4.1,424.6981457,67.80029809287326,Poor
16-08-2022,4.36968,8.739600893,17042.13478,13140.37202,0.780885397,32089.7067,8.634571666,218.4077,30.6,0.5,424.3887039,67.80018534719083,Poor
17-08-2022,4.36968,8.691367572,16892.81407,13026.37542,0.886083932,33439.71752,8.622469197,218.4077,31.8,0.0,421.6875259,67.79920116807548,Poor
18-08-2022,4.36968,8.710152088,16904.20798,13072.79568,0.737858992,31354.80333,8.626470963,218.4077,31.2,1.3,422.1718563,67.7993776347373,Poor
19-08-2022,4.36968,8.832953161,17165.26607,13203.59092,0.939401521,34164.84723,8.655471073,218.4077,30.3,17.4,427.6030398,67.80135649632004,Poor
20-08-2022,4.36968,8.569540612,16497.55609,12739.22842,0.914140768,34301.92296,8.591625444,218.0202689,28.7,17.0,414.645129,67.79663525796109,Poor
21-08-2022,4.36968,8.654949953,16668.0072,12945.15573,0.839422476,33319.24826,8.611626126,218.4077,30.0,5.1,418.2876081,67.7979624018436,Poor
22-08-2022,4.36968,8.461912726,16168.76719,12484.66557,0.914153404,34067.17771,8.564687021,209.6770076,30.0,0.0,408.671199,67.79445864570428,Poor
23-08-2022,4.36968,8.762731733,16856.35061,13203.59092,0.916246311,34026.65133,8.636458699,218.4077,31.3,10.9,422.5593961,67.79951883556802,Poor
24-08-2022,4.36968,8.289648115,15683.25924,12075.45964,0.754911989,31666.7045,8.522190447,196.6164985,29.4,50.0,399.6041257,67.79115504106244,Poor
25-08-2022,4.36968,8.791075613,16852.4372,13203.59092,0.576741484,29577.61945,8.642175775,218.4077,29.7,22.1,423.0339827,67.79969175205858,Poor
26-08-2022,4.36968,8.376015238,15818.20743,12285.31587,0.698759612,30537.88002,8.541846068,202.3834585,29.4,26.9,402.8332497,67.79233157826276,Poor
27-08-2022,4.328954837,8.056342049,15012.98187,11521.80391,0.653082861,30152.67492,8.464441604,178.8363573,31.2,5.1,387.1696092,67.55169327469697,Poor
28-08-2022,4.36968,8.362304432,15711.41179,12255.69683,0.895974084,32881.88353,8.537426584,200.8531662,28.5,2.0,401.2842214,67.79176718698535,Poor
29-08-2022,4.36968,8.165635743,15201.31849,11786.60708,0.93114303,32926.1579,8.48958221,186.2606794,30.4,3.0,391.4691643,67.71936162123198,Poor
30-08-2022,4.36968,8.463353199,15879.39808,12500.78961,0.746461639,31012.29744,8.560577153,207.6731767,30.4,0.0,405.1848565,67.79318839047583,Poor
31-08-2022,4.36968,8.121189439,15019.04719,11683.49479,0.936676908,33603.14132,8.477750132,182.4804125,29.9,5.3,388.4377303,67.64008360316015,Poor
01-09-2022,4.36968,8.139510817,12321.04998,10113.67569,0.741769982,28205.25385,8.481574906,183.5405901,29.1,11.3,388.8476327,67.66550290078699,Poor
02-09-2022,4.297361446,7.807626719,11518.25269,9340.901137,0.67949174,27912.43891,8.401211911,159.0931695,29.7,6.1,372.584213,67.12862598039787,Poor
03-09-2022,4.36968,8.086802795,12184.32757,10030.75547,0.423383431,25211.37139,8.467735665,179.1485945,29.9,0.0,385.4060375,67.57281428848161,Poor
04-09-2022,4.246170554,7.642561977,11111.38644,8989.30236,0.663683242,26258.45024,8.360357376,146.5150601,30.7,3.0,363.789105,66.85549910969418,Poor
05-09-2022,4.335576199,7.794747276,11472.1423,9375.440187,0.164709826,20753.14499,8.39634837,157.3187166,29.9,0.0,370.5610803,67.09575585621462,Poor
06-09-2022,4.36968,8.266002902,12599.8735,10525.34068,0.496156396,25714.12916,8.509036505,191.3594254,30.5,0.5,392.5193376,67.78857368563725,Poor
07-09-2022,4.36968,8.245114551,12544.53981,10497.44155,0.529440381,24798.46681,8.503417784,189.5553636,30.0,2.1,391.0483741,67.78803773741164,Poor
08-09-2022,4.36968,8.142277209,12292.19211,10273.49464,0.790815116,27875.19537,8.47809732,181.7817067,30.2,1.6,385.6745439,67.6413706720712,Poor
09-09-2022,4.36968,7.820353389,11513.17325,9525.26928,0.57773664,25235.00329,8.400109425,158.0506182,30.7,9.2,369.8699331,67.12035299853045,Poor
10-09-2022,4.36968,7.988836215,11913.00352,9950.855724,0.42171749,23313.92911,8.44000615,170.0355884,29.9,4.4,377.4081684,67.3866937580704,Poor
11-09-2022,4.36968,7.971546778,11866.24824,9931.884557,0.663794276,26813.48381,8.435244056,168.4896183,29.5,1.2,376.1017404,67.35475501804756,Poor
12-09-2022,4.36968,7.699807127,11207.81711,9303.975714,0.708396244,27292.39022,8.369314137,148.4108789,28.6,0.0,362.681566,66.9142721162525,Poor
13-09-2022,4.36968,8.237791927,12495.83349,10614.1122,0.554633092,25033.88848,8.498028756,187.3048289,27.9,17.0,387.8049203,67.77383214157497,Poor
14-09-2022,4.36968,8.078113619,12106.75748,10254.51443,0.290356591,21345.41005,8.459033947,175.3863466,28.0,0.8,379.7168752,67.51324993835166,Poor
15-09-2022,4.36968,7.818174763,11476.65989,9654.995629,0.479693187,24174.88614,8.395936818,156.1652066,28.1,23.1,366.8552939,67.09168655795622,Poor
16-09-2022,4.36968,7.84382564,11533.07049,9739.041009,0.554936588,25321.08517,8.401490371,157.7435264,29.0,16.0,367.587671,67.12864524222108,Poor
17-09-2022,4.36968,7.85536372,11555.54934,9789.337498,0.283372855,21634.18245,8.403650638,158.2936248,28.6,0.0,367.6476299,67.14293978441302,Poor
18-09-2022,4.302586183,7.350935788,10337.71553,8604.745711,0.500547596,24541.23561,8.281779556,121.2648955,29.9,18.0,343.1459626,66.32882092523501,Poor
19-09-2022,4.36968,7.704689016,11182.82146,9474.13504,0.327931834,22677.21867,8.366202389,146.7385423,29.8,2.9,359.4953412,66.89255216123783,Poor
20-09-2022,4.36968,7.585405705,10890.81409,9211.369794,0.550683905,25094.3189,8.336913859,137.7601489,28.2,20.6,353.3269244,66.69679791867665,Poor
21-09-2022,4.36968,7.490557397,10657.54454,9007.088829,0.405219199,23363.33952,8.313499105,130.5613704,29.4,61.0,348.3216329,66.54027498976171,Poor
22-09-2022,4.36968,7.616415285,10954.8219,9331.039782,0.274562069,21454.73218,8.343139062,139.4370067,29.8,4.1,353.8225667,66.73810788128203,Poor
23-09-2022,4.36968,8.030484301,11944.91982,10344.78185,0.628814198,25964.57058,8.442061119,169.3036253,29.9,0.0,373.0432591,67.39868039676698,Poor
24-09-2022,4.36968,7.758039258,11284.74162,9715.406501,0.608930416,25008.31304,8.375955637,149.1706732,28.8,7.1,359.5847221,66.9570235880274,Poor
25-09-2022,4.36968,7.47391652,10596.49779,9058.056591,0.568299581,24606.81171,8.307043689,128.1875407,29.2,0.0,345.5708448,66.4966223634288,Poor
26-09-2022,4.36968,7.689681952,11109.92015,9597.104262,0.210112426,20562.78869,8.358298483,143.6123925,29.3,7.0,355.3534694,66.83882264366393,Poor
27-09-2022,4.36968,7.838234612,11461.7817,9975.246596,0.316538863,21786.37078,8.393397346,154.142536,29.3,0.8,361.9374473,67.07311666111639,Poor
28-09-2022,4.36968,7.710690128,11149.9562,9692.534219,0.46646618,22961.49936,8.362127679,144.5647074,30.1,0.8,355.3795525,66.86413131180014,Poor
29-09-2022,4.36968,7.500397589,10639.22842,9211.721071,0.335467765,21970.62492,8.310967985,128.9608846,29.9,0.0,344.8837849,66.52229951403969,Poor
30-09-2022,4.36968,7.323791852,10209.49244,8811.475014,0.605443174,25509.61878,8.267907698,115.8112714,30.1,0.0,335.9928521,66.23456451790182,Poor
01-10-2022,4.36968,7.582599323,10826.44193,9453.279126,0.294938493,20502.85046,8.366974357,109.6587059,28.3,0.2,383.9291615,66.9065549934781,Poor
02-10-2022,4.36968,7.49141704,10602.0834,9257.347737,0.132043614,18836.75833,8.343676917,103.2440049,29.3,0.0,378.3602463,66.7506017906313,Poor
03-10-2022,4.36968,7.571439886,10789.29543,9471.099143,0.238849878,19815.29718,8.36153957,109.2976229,30.5,4.0,380.9454131,66.86956069461245,Poor
04-10-2022,4.36968,7.489940318,10588.25071,9298.178527,0.084209832,18230.64886,8.340579838,103.5864666,27.6,22.3,375.8464378,66.72922374852438,Poor
05-10-2022,4.36968,7.551644538,10731.46843,9467.909305,0.15557103,18862.19977,8.354049893,108.3041179,27.8,11.9,377.5693411,66.81884697254002,Poor
06-10-2022,4.300692294,7.189281982,9855.31379,8622.582769,0.246564592,19686.54742,8.26558651,82.13537829,28.2,7.9,359.1111156,66.2276518121402,Poor
07-10-2022,4.36968,7.556395213,10732.73762,9523.074699,0.042739688,17620.55841,8.352485021,109.094348,28.8,1.0,375.3833657,66.80771153531784,Poor
08-10-2022,4.36968,7.292951878,10094.42054,8914.28483,0.249506572,19580.71754,8.287813739,90.12784633,29.6,0.3,361.6458186,66.37542870332047,Poor
09-10-2022,4.36968,7.66564866,10985.31947,9827.911447,0.196867255,18997.79301,8.376068606,117.4911517,30.7,0.0,378.1964685,66.9645511880177,Poor
10-10-2022,4.277133942,7.053530128,9508.893748,8384.362525,0.251649598,19468.50879,8.2275958,73.12768067,27.4,7.5,347.8745074,65.97255641893172,Poor
11-10-2022,4.36968,7.542696142,10679.82686,9576.491376,0.212751527,19021.1023,8.343863918,108.9710258,25.3,0.5,369.9833784,66.74878516291385,Poor
12-10-2022,4.36504445,7.191112073,9829.75021,8756.236903,0.326697811,20072.73954,8.258036344,83.57994385,27.5,4.1,352.0781702,66.17520605603731,Poor
13-10-2022,4.274337694,6.985831669,9331.399553,8286.001712,0.193149707,18698.16553,8.207386897,68.84291717,28.5,0.0,341.1452297,65.83658613105735,Poor
14-10-2022,4.289325419,6.99648641,9352.160331,8332.435145,0.130827655,18022.41612,8.208654362,69.83124326,26.6,0.0,340.4995177,65.84472489566178,Poor
15-10-2022,4.303798636,7.006478741,9371.364824,8377.127633,0.183642814,18476.05423,8.209772207,70.76974745,26.1,0.0,339.8308401,65.85186676638976,Poor
16-10-2022,4.36968,7.139934574,9687.395178,8717.155276,0.222895359,18797.21219,8.240578884,80.69863615,25.6,0.0,345.0482115,66.05730475893269,Poor
17-10-2022,4.36968,7.136554836,9674.531523,8729.513629,0.166942706,18185.41294,8.238502643,80.65989102,25.9,0.0,343.761141,66.04311826886735,Poor
18-10-2022,4.269229445,6.879783248,9052.590843,8135.231485,0.161609496,18070.46869,8.175525416,62.16448887,25.5,0.1,330.4216188,65.62217293191479,Poor
19-10-2022,4.323453792,6.972448566,9270.687586,8377.109802,0.079917838,17207.39468,8.196558879,69.11725547,26.1,0.0,333.7259939,65.76234314645728,Poor
20-10-2022,4.36968,7.408489235,10314.25203,9440.634927,0.079592558,17142.68272,8.30014629,101.0766585,25.9,0.0,353.3860504,66.45389933289611,Poor
21-10-2022,4.36968,7.297046599,10041.79031,9193.624864,0.0,16284.52911,8.272138492,93.16011918,25.6,0.0,346.9952177,66.26652573755739,Poor
22-10-2022,4.362027989,6.999864765,9322.884237,8501.87008,0.321930355,19397.52673,8.199493891,71.71392254,26.2,0.0,331.7736585,65.7810231783502,Poor
23-10-2022,4.317282874,6.892380124,9060.029887,8263.932143,0.00623133,16242.44368,8.172462316,64.08158305,25.5,0.0,325.5933167,65.60017609615244,Poor
24-10-2022,4.322421963,6.887064355,9042.823171,8270.315535,0.059337603,16704.09944,8.170003582,63.88822891,25.3,0.0,324.2879605,65.583455845697,Poor
25-10-2022,4.36968,6.96930727,9236.144627,8486.046655,0.052516344,16578.83638,8.18860596,70.06972172,25.2,0.0,327.1624236,65.70740745400666,Poor
