Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Temperature ,Turbidity,Total Coliform,WQI,Quality
13-09-2022,1.22412,261.7729006,10.18978731,2.24422,2.302089662,0.135557507,7.768737657,1.2,18.29290187,5.229918104,2.406384546,34.22932017111115,Good
14-09-2022,1.22412,256.1688622,10.13854681,2.24422,2.286348117,0.12760309,7.731451586,9.0,18.16969037,5.662174839,2.381145144,33.98295135502198,Good
15-09-2022,1.219195586,247.1902295,10.05894344,2.239295586,2.258528928,0.14395712,7.670539855,23.2,17.95172616,5.4597696,2.336589323,33.58047226455859,Good
16-09-2022,1.22412,247.8224659,10.06008925,2.24422,2.265007489,0.138239106,7.676927587,1.5,18.00270214,5.394407075,2.346917731,33.622684861884245,Good
17-09-2022,1.22412,247.979459,10.05723656,2.24422,2.26976072,0.144619937,7.679990087,0.0,18.04011198,5.372573195,2.354493448,33.64292543341592,Good
18-09-2022,1.182388019,230.7719227,9.908473733,2.202488019,2.2124685,0.149242258,7.561466055,1.6,17.59090304,5.378196968,2.262804291,32.85976395153908,Good
19-09-2022,1.219053472,242.4454376,10.00238223,2.239153472,2.258292382,0.146077096,7.645171765,2.6,17.95033303,4.914291861,2.336108751,32.78830873856937,Good
20-09-2022,1.210205213,238.1993076,9.962523776,2.230305213,2.247228658,0.163589005,7.617407026,2.5,17.86359389,5.244216376,2.318400898,33.22941172012133,Good
21-09-2022,1.203676447,234.7754954,9.929574563,2.223776447,2.239068834,0.154351346,7.595400396,2.3,17.79959266,5.468969088,2.305347145,33.08400394058484,Good
22-09-2022,1.218338708,238.7793751,9.959037739,2.238438708,2.257402327,0.152457437,7.625402879,5.5,17.94332622,5.289880274,2.334690558,33.28225446291931,Good
23-09-2022,1.22412,252.4828245,10.07000408,2.24422,2.310341792,0.157002122,7.72332184,0.2,18.35841702,5.018121817,2.419411381,33.92927368667656,Good
24-09-2022,1.22412,243.0825371,9.986843812,2.24422,2.280731378,0.138926885,7.659464186,3.3,18.12608573,5.287956981,2.372060246,33.50732859314593,Good
25-09-2022,1.212125981,233.2895063,9.900388144,2.232225981,2.2496806,0.162145774,7.592854312,2.3,17.8824231,5.63831528,2.322412374,33.067197729554394,Good
26-09-2022,1.22412,240.3200243,9.955298856,2.24422,2.278675054,0.148896524,7.644042091,0.0,18.10962187,5.545707326,2.368844707,33.405433224720355,Good
27-09-2022,1.22412,245.0889598,9.991213647,2.24422,2.299552406,0.156186911,7.679390662,0.3,18.27312794,5.282541835,2.402297496,33.63900862833928,Good
28-09-2022,1.22412,240.5665921,9.949066256,2.24422,2.287205371,0.13903986,7.649676537,0.3,18.1760408,5.483625403,2.382599071,33.442672047636876,Good
29-09-2022,1.22412,233.2599543,9.883533504,2.24422,2.264872225,0.133876172,7.600462129,2.9,18.00060366,5.218206789,2.346930659,33.11748424755793,Good
30-09-2022,1.209487767,227.0876099,9.827542493,2.229587767,2.246546723,0.158627542,7.559185092,2.5,17.85656079,4.948686795,2.317682248,32.4708226240205,Good
01-10-2022,1.22412,235.5693165,9.894694717,2.24422,2.280512611,0.151720948,7.620511743,1.6,18.12257121,5.102301716,2.37210781,33.249973235659716,Good
02-10-2022,1.22412,232.2732115,9.862896679,2.24422,2.272369293,0.139416144,7.599362575,0.0,18.05831077,5.597288022,2.359166367,33.11023073523191,Good
03-10-2022,1.22412,234.7396408,9.879533009,2.24422,2.284759785,0.13963583,7.61855653,0.0,18.15504919,5.227209297,2.379086719,33.23706167047931,Good
04-10-2022,1.22412,231.771068,9.850517196,2.24422,2.277691824,0.16150761,7.599686604,0.0,18.09915256,5.230411852,2.367881216,33.11237950481188,Good
05-10-2022,1.22412,233.6228071,9.862021112,2.24422,2.287790485,0.139014939,7.614561113,0.1,18.17784833,5.215985698,2.384149949,33.210668910080095,Good
06-10-2022,1.209473762,221.2040167,9.753634443,2.229573762,2.246873158,0.165409044,7.529503233,0.0,17.85642351,5.653430229,2.318800708,32.64863937434841,Good
07-10-2022,1.22412,233.3360534,9.851556294,2.24422,2.293586527,0.139792916,7.616343988,0.0,18.22219663,5.594230146,2.393668154,33.222456879977045,Good
08-10-2022,1.223426426,224.2484909,9.77120013,2.243526426,2.264463782,0.155295996,7.554593048,0.0,17.99320092,5.709016794,2.347205352,32.81443147165828,Good
09-10-2022,1.22412,236.5707711,9.870762621,2.24422,2.311751942,0.146584733,7.642746093,0.0,18.36341375,5.229462143,2.423007492,33.39692001449998,Good
10-10-2022,1.204220254,215.751369,9.691873708,2.224320254,2.240623158,0.15367355,7.498826536,0.0,17.80492358,5.316195755,2.309349977,32.445952498630945,Good
11-10-2022,1.22412,231.9958977,9.824439864,2.24422,2.30181081,0.143219263,7.614421581,0.0,18.28407411,4.9493325,2.407406166,32.84055230302472,Good
12-10-2022,1.221090924,219.947241,9.719296628,2.241190924,2.261895683,0.147615367,7.531892656,0.0,17.97030609,5.543429834,2.343705274,32.6644487692141,Good
13-10-2022,1.203106666,212.8237432,9.655563544,2.223206666,2.239513799,0.149017554,7.483837873,0.0,17.79400712,5.009662131,2.308064885,32.34692253611182,Good
14-10-2022,1.205840467,212.9688438,9.652932599,2.225940467,2.243033678,0.138107298,7.486665723,0.0,17.82080646,5.281542832,2.313874581,32.36561118688303,Good
15-10-2022,1.208465053,213.093238,9.650156275,2.228565053,2.246421199,0.156174405,7.489335122,0.0,17.84653517,5.013492967,2.319479716,32.38325277935704,Good
16-10-2022,1.222915159,217.3743185,9.682336406,2.243015159,2.26459475,0.139748527,7.521096119,2.3,17.98818899,5.109743486,2.348749655,32.59312158371742,Good
17-10-2022,1.22412,217.0520497,9.675867587,2.24422,2.266267635,0.145787858,7.520609412,170.0,18.00040639,5.054426982,2.351625628,32.589908572592236,Good
18-10-2022,1.2009961,208.2039115,9.597791808,2.2210961,2.237430016,0.136603864,7.460408541,0.0,17.77331732,5.09446794,2.305691836,32.19212481711603,Good
19-10-2022,1.211383163,211.1175479,9.618577867,2.231483163,2.250536946,0.119546336,7.482549395,0.0,17.87514129,5.102184612,2.326876303,32.33842680903987,Good
20-10-2022,1.22412,225.5890242,9.736513288,2.24422,2.304859288,0.145393583,7.585603485,0.0,18.30016039,5.09412598,2.414012342,33.01937558315298,Good
21-10-2022,1.22412,221.6374673,9.699683746,2.24422,2.293321711,0.172078366,7.559640789,0.0,18.20865076,5.364023378,2.395779364,32.847825702206755,Good
22-10-2022,1.21816128,211.4370633,9.61038437,2.23826128,2.259402689,0.154066649,7.489905849,0.0,17.9415869,4.969769069,2.341742858,32.16674990855194,Good
23-10-2022,1.209109203,207.6227974,9.574782162,2.229209203,2.248226426,0.146891497,7.464869779,2.0,17.85284975,5.228045078,2.324101478,32.22161659728011,Good
24-10-2022,1.209831637,207.2490521,9.568127513,2.229931637,2.249272133,0.144881507,7.463906531,0.0,17.85993174,5.42053594,2.326021895,32.2152542508456,Good
25-10-2022,1.218923385,209.8241943,9.586290499,2.239023385,2.260783273,0.147198428,7.483573145,0.3,17.94905779,5.067126376,2.344693575,32.34520686557999,Good
26-10-2022,1.184538033,197.2021586,9.476799153,2.204638033,2.217951784,0.152524607,7.396808306,0.0,17.61197954,5.01881976,2.276423542,31.771896939804822,Good
27-10-2022,1.199128023,201.7414744,9.511548252,2.219228023,2.236343176,0.134095998,7.430189667,0.0,17.75500464,5.108755035,2.306116537,31.992471733443548,Good
28-10-2022,1.169286162,190.7497914,9.4158401,2.189386162,2.19919841,0.156123222,7.354801172,0.0,17.46246605,5.38308219,2.246958016,31.494332621865965,Good
29-10-2022,1.210399092,204.6125972,9.529016265,2.230499092,2.250750744,0.150193094,7.453426165,0.0,17.86549448,5.178058917,2.329721113,32.146014754347625,Good
30-10-2022,1.214360013,205.4926672,9.533149027,2.234460013,2.255866628,0.151307896,7.461123603,0.0,17.90432323,5.024920172,2.338192065,32.19687877331092,Good
31-10-2022,1.190176307,196.5427358,9.454730322,2.210276307,2.225805242,0.147638726,7.399968837,0.0,17.66725132,5.21969179,2.290385476,31.792791010696153,Good
01-11-2022,1.22412,210.3668626,9.567717938,2.24422,2.277009095,0.14618378,7.498258784,0.0,18.06746418,4.894041691,2.372609271,31.670136981604177,Good
02-11-2022,1.172713986,189.5220768,9.389446094,2.192813986,2.204324174,0.150083277,7.353770732,0.0,17.49606888,5.24218841,2.256616944,31.487533392586652,Good
03-11-2022,1.16665599,186.9788352,9.36500197,2.18675599,2.196930162,0.149280285,7.337409458,0.0,17.43668258,5.178889627,2.245095897,31.379425384928886,Good
04-11-2022,1.199899488,198.2122729,9.456366129,2.219999488,2.238666327,0.139953001,7.417490912,0.0,17.76256728,5.026695991,2.312188865,31.908577695509663,Good
05-11-2022,1.215449484,203.27426,9.495924556,2.235549484,2.258288867,0.136947175,7.454335578,0.0,17.91500327,4.911470548,2.343905675,31.506918751458926,Good
06-11-2022,1.22412,207.0233061,9.524501942,2.24422,2.273149146,0.145045645,7.481962882,0.0,18.03006677,4.892624736,2.368008412,31.552141781909935,Good
07-11-2022,1.182193539,190.937927,9.386471687,2.202293539,2.217098569,0.156886887,7.370682862,0.0,17.58899656,5.167543524,2.27865923,31.599290441475986,Good
08-11-2022,1.212266441,201.1474083,9.469437698,2.232366441,2.254884172,0.129505133,7.443497663,0.0,17.88380003,5.296843999,2.339453285,32.08042687056249,Good
09-11-2022,1.18815685,192.4147051,9.393294841,2.20825685,2.224944688,0.125961186,7.383651917,0.0,17.64745466,4.913905719,2.29189245,31.057615756779978,Good
10-11-2022,1.184084059,190.7166572,9.376315307,2.204184059,2.220054174,0.141378954,7.373038048,0.0,17.60752925,5.123218376,2.284415118,31.61485619332325,Good
11-11-2022,1.204278525,197.5340053,9.430941879,2.224378525,2.245500642,0.140616178,7.422023995,0.0,17.8054948,4.604166707,2.325482002,29.05408788931174,Good
12-11-2022,1.198183873,195.1720928,9.408495328,2.218283873,2.238088564,0.142078495,7.406709374,0.0,17.74574918,4.894539904,2.313980156,31.068855089602614,Good
13-11-2022,1.151320118,178.562992,9.266392972,2.171420118,2.179717897,0.142050831,7.3,0.0,17.28634563,4.995006261,2.2209494,31.09585279949719,Good
14-11-2022,1.21219435,199.6842463,9.441378825,2.23229435,2.256022441,0.136770188,7.440671069,0.0,17.88309332,4.808902256,2.343403713,30.6692191990876,Good
15-11-2022,1.208797133,198.3326077,9.427593572,2.228897133,2.25199034,0.152836624,7.432349357,0.0,17.84979054,4.793027926,2.337324011,30.498556014341187,Good
16-11-2022,1.16643097,183.3640006,9.299450168,2.18653097,2.199249658,0.122897586,7.328652334,0.0,17.43447672,4.836136036,2.253315091,30.127492651361766,Good
17-11-2022,1.185805161,190.026721,9.353124448,2.205905161,2.223686954,0.12884132,7.37639228,0.0,17.62440115,5.017368875,2.292795333,31.637024945589825,Good
18-11-2022,1.186328976,190.1140491,9.351609073,2.206428976,2.224563754,0.13799576,7.378062186,0.0,17.62953609,4.910581732,2.294583066,30.996465327235907,Good
19-11-2022,1.180071791,187.8502945,9.330399629,2.200171791,2.21696671,0.121552111,7.36324084,0.0,17.56819714,4.489400547,2.282816819,27.829368656287794,Good
20-11-2022,1.162014352,181.4787405,9.274735887,2.182114352,2.194621688,0.13431495,7.319627203,0.0,17.39118078,4.50179133,2.247457865,27.631477030919804,Good
21-11-2022,1.158012219,180.0488483,9.260656915,2.178112219,2.189848072,0.15346231,7.310586345,0.0,17.35194803,4.793331495,2.240217098,29.696202056916007,Good
22-11-2022,1.169651627,184.1158087,9.292828336,2.189751627,2.204628587,0.136235696,7.340005488,0.0,17.46604869,4.994906948,2.264266764,31.359481336433962,Good
23-11-2022,1.192543059,192.1432926,9.35834168,2.212643059,2.233476268,0.139023851,7.397126799,0.0,17.6904525,4.342429052,2.310827598,26.982289124412176,Good
24-11-2022,1.178137852,187.1392633,9.314421294,2.198237852,2.215705216,0.124751772,7.36296982,0.0,17.54923882,4.780443053,2.282802042,29.94841536147526,Good
25-11-2022,1.157903011,180.117162,9.253608588,2.178003011,2.190649121,0.127586222,7.314651667,0.0,17.35087747,4.763500684,2.24312388,29.505685728812942,Good
26-11-2022,1.179612598,187.7978921,9.316402116,2.199712598,2.218025488,0.131596961,7.36925377,0.0,17.5636957,5.134684525,2.287340996,31.58985646305108,Good
27-11-2022,1.104144178,176.4773,9.2,2.124244178,2.1239312,0.131502473,7.3,0.0,16.82388175,4.768188345,2.137208283,29.442946119910918,Good
28-11-2022,1.184077107,189.59196,9.32818612,2.204177107,2.224090386,0.147930477,7.383364613,0.0,17.60746111,4.909878771,2.29788422,31.026378505532076,Good
29-11-2022,1.123514777,176.4773,9.2,2.143614777,2.148632209,0.139832951,7.3,0.0,17.01377097,4.849536726,2.177575345,30.03577149980416,Good
30-11-2022,1.149971392,177.9751974,9.22755163,2.170071392,2.181949353,0.121773759,7.303445866,0.0,17.27312412,4.383095939,2.231309828,26.659616006474533,Good
01-12-2022,1.132869454,176.4773,9.2,2.152969454,2.160819874,0.135381206,7.3,0.0,17.1054745,4.950697805,2.197932429,30.772954503779236,Good
02-12-2022,1.127635958,176.4773,9.2,2.147735958,2.15452744,0.137013868,7.3,0.5,17.05417075,4.827909582,2.188296891,29.87818348110016,Good
03-12-2022,1.176060863,187.7524127,9.309278863,2.196160863,2.215309427,0.144895318,7.373802975,0.0,17.52887818,4.874188342,2.285982888,30.70311730084044,Good
04-12-2022,1.141154291,176.4773,9.207197161,2.161254291,2.171928414,0.147832485,7.3,0.5,17.18669043,5.545420548,2.217010417,31.132238769235038,Good
05-12-2022,1.156075889,181.2978904,9.251929758,2.176175889,2.190833884,0.123341886,7.329710233,2.0,17.33296627,4.330926532,2.24769852,26.452996955731255,Good
06-12-2022,1.146351459,178.1971042,9.224456119,2.166451459,2.178933014,0.123006319,7.308500532,0.0,17.23763806,5.080205965,2.229098552,31.188412055179867,Good
07-12-2022,1.155336068,181.6661344,9.252278313,2.175436068,2.190419563,0.117473456,7.333260623,0.0,17.32571384,4.665239749,2.247920396,28.9126068442481,Good
08-12-2022,1.145458589,178.5549899,9.22490344,2.165558589,2.178329546,0.12648411,7.311912622,0.0,17.22888529,4.767606467,2.229021543,29.517495241367598,Good
09-12-2022,1.115996994,176.4773,9.2,2.136096994,2.141760352,0.132777266,7.3,0.0,16.94007444,4.688402218,2.170957688,28.861572452896592,Good
10-12-2022,1.160773825,184.6715222,9.274111831,2.180873825,2.197990083,0.137783374,7.355515088,0.0,17.37901995,4.599977673,2.261373655,28.584085291070036,Good
11-12-2022,1.128644322,176.4773,9.2,2.148744322,2.15808771,0.128577792,7.3,0.0,17.0640557,4.558138674,2.197979671,27.91236188485663,Good
12-12-2022,1.105225592,176.4773,9.2,2.125325592,2.129074544,0.12595523,7.3,0.0,16.83448282,4.725251145,2.152009696,29.130074664519416,Good
13-12-2022,1.126509196,176.4773,9.2,2.146609196,2.155939955,0.128155094,7.3,0.0,17.04312515,4.343126394,2.195446591,26.345557274822372,Good
14-12-2022,1.164118837,187.6084178,9.295548597,2.184218837,2.203213495,0.120335084,7.377226686,0.0,17.41181097,4.783860089,2.271537505,30.06749903928775,Good
15-12-2022,1.149099918,182.8454405,9.254954497,2.169199918,2.184701843,0.147775745,7.344078607,0.0,17.2645811,4.537663681,2.242372989,28.054423823534393,Good
16-12-2022,1.122890994,176.4773,9.2,2.142990994,2.152203113,0.111004845,7.3,0.0,17.00765605,4.382025992,2.19082989,26.629015854669166,Good
17-12-2022,1.121126801,176.4773,9.2,2.141226801,2.150260647,0.129964958,7.3,0.1,16.99036174,4.505157386,2.188177423,27.526276384011325,Good
18-12-2022,1.1199367,176.4773,9.2,2.1400367,2.14903607,0.147208457,7.3,0.0,16.97869522,4.833696518,2.18667405,29.920351615945854,Good
19-12-2022,1.167113551,191.3288377,9.324898228,2.187213551,2.208270378,0.125444929,7.403954072,0.0,17.44116804,4.462296813,2.281905233,27.900850711220514,Good
20-12-2022,1.130780247,179.2070425,9.222948723,2.150880247,2.163117109,0.122423592,7.319109737,0.0,17.08499409,4.628145971,2.210116494,28.548775028116424,Good
21-12-2022,1.13000571,179.5505544,9.225835095,2.15010571,2.162412337,0.119058555,7.321515047,0.0,17.07740133,4.397353497,2.20944542,26.882872940495275,Good
22-12-2022,1.140496104,183.8563484,9.262110357,2.160596104,2.175788691,0.121831469,7.351630846,0.0,17.18023825,4.68222054,2.231304077,29.157701814833672,Good
23-12-2022,1.122593078,178.2438139,9.215142128,2.142693078,2.153673153,0.137441799,7.312263518,0.0,17.0047356,4.654834873,2.196375506,28.69801313797943,Good
24-12-2022,1.110682666,176.4773,9.2,2.130782666,2.139048186,0.100388869,7.3,0.0,16.88797829,4.874561809,2.17343151,30.218126415060485,Good
25-12-2022,1.110209876,176.4773,9.2,2.130309876,2.138719974,0.138268418,7.3,2.1,16.88334355,4.456847351,2.173361849,27.17422590709848,Good
26-12-2022,1.111005497,176.4773,9.2,2.131105497,2.139976926,0.108473862,7.3,0.4,16.891143,4.612828399,2.175827841,28.310867721927597,Good
27-12-2022,1.109960257,176.6261495,9.203269675,2.130060257,2.138932371,0.119317146,7.300327585,6.7,16.88089655,4.485869253,2.174610681,27.38787502539623,Good
28-12-2022,1.123821496,182.2249321,9.250981731,2.143921496,2.156520411,0.116838849,7.339294415,1.6,17.01677773,4.712613223,2.203204794,29.297643079981906,Good
29-12-2022,1.108296824,177.5567677,9.212520254,2.128396824,2.137375476,0.127409207,7.306337323,0.0,16.86458998,4.296884125,2.173025136,26.0504378974131,Good
30-12-2022,1.120449379,182.5935288,9.255699424,2.140549379,2.152826416,0.105390522,7.341301727,0.0,16.983721,4.576895803,2.198197731,28.32192288029616,Good
31-12-2022,1.102125231,176.9811068,9.209492827,2.122225231,2.130180737,0.124037163,7.301665918,0.0,16.8040901,4.376235601,2.162414457,26.59780175710213,Good
01-01-2023,1.114688231,180.1171702,9.22190525,2.144989231,2.153671008,0.122141242,7.310767553,0.0,16.81905415,4.539657697,2.187993025,27.84882152236968,Good
02-01-2023,1.070157055,178.242073,9.2,2.100458055,2.098267417,0.121577015,7.3,0.0,16.38683895,4.55820981,2.099798602,27.91279082434781,Good
03-01-2023,1.12848455,186.6509795,9.278635524,2.15878555,2.171436185,0.128674766,7.355224966,0.1,16.95295986,4.577718827,2.217318258,28.41992733092071,Good
04-01-2023,1.115020129,182.8163835,9.248060662,2.145321129,2.154864004,0.108023504,7.328170985,11.1,16.82227551,4.491487556,2.191250567,27.61278988113052,Good
05-01-2023,1.126730634,187.809602,9.291020132,2.157031634,2.16975935,0.119691122,7.362285544,9.6,16.93593653,4.545193517,2.215528959,28.22956120877268,Good
06-01-2023,1.044778609,178.242073,9.2,2.075079609,2.067575326,0.108759135,7.3,5.6,16.14051825,4.805450605,2.052478266,29.714400384633457,Good
07-01-2023,1.145793839,196.3195117,9.364931738,2.176094839,2.194099087,0.11949453,7.420180371,10.2,17.12096212,4.674555323,2.255357805,29.554767755585207,Good
08-01-2023,1.098195264,180.6027119,9.235872921,2.128496264,2.134854232,0.108706733,7.310619274,40.3,16.65897503,4.639000638,2.161005202,28.571732896671644,Good
09-01-2023,1.122227348,189.9721443,9.315605961,2.152528348,2.165146269,0.114488128,7.374943513,10.9,16.89222808,4.361835733,2.209909141,26.97705135001549,Good
10-01-2023,1.076294307,178.242073,9.2,2.106595307,2.107980389,0.106210634,7.3,0.3,16.4464065,4.2629426,2.118877799,25.76118530732984,Good
11-01-2023,1.108690529,187.1960259,9.296351927,2.138991529,2.148724507,0.123188277,7.354337471,2.9,16.76084105,4.619774814,2.18449971,28.720497341473564,Good
12-01-2023,1.072709108,178.242073,9.201981262,2.103010108,2.103994914,0.122848539,7.3,0.0,16.41160892,4.591928385,2.113360812,28.15851165999781,Good
13-01-2023,1.079926059,179.148768,9.233602209,2.110227059,2.113261555,0.111857601,7.3,0.0,16.48165593,4.699341428,2.12861289,28.94124830293121,Good
14-01-2023,1.130595683,197.9144963,9.391952094,2.160896683,2.176842237,0.115620887,7.426370402,0.0,16.97345031,4.272186906,2.230764309,26.66356906423735,Good
15-01-2023,1.085614067,183.216022,9.271989049,2.115915067,2.120856993,0.101373193,7.323648263,0.0,16.53686318,4.335340014,2.141606998,26.445010614744703,Good
16-01-2023,1.092424832,186.6583026,9.303031786,2.122725832,2.129610279,0.111345877,7.346661456,0.0,16.60296779,4.041714079,2.156027961,24.457407048520427,Excellent
17-01-2023,1.104287621,191.8818999,9.348979797,2.134588621,2.144676578,0.112787228,7.381993735,0.0,16.71810685,4.279575759,2.180546248,26.424173385418637,Good
18-01-2023,1.09500152,189.7161763,9.333538651,2.12530252,2.133304676,0.139428235,7.366067286,1.0,16.62797687,4.545944471,2.162759795,28.2599710117883,Good
19-01-2023,1.086329909,187.7779936,9.320074883,2.116630909,2.122698731,0.100473104,7.351688459,0.2,16.54381107,4.241996394,2.146195131,25.95007557544299,Good
20-01-2023,1.0892085,189.8945254,9.340427276,2.1195095,2.126528309,0.127715242,7.365390511,0.9,16.57175039,4.452164599,2.152723446,27.572113139042116,Good
21-01-2023,1.12968597,205.1824808,9.470440059,2.15998697,2.177354191,0.122949361,7.470377931,7.7,16.96462073,4.274852586,2.23444187,26.973751235204276,Good
22-01-2023,1.077462636,188.0366381,9.33070686,2.107763636,2.112301705,0.114086023,7.350479737,47.8,16.45774619,4.36676387,2.130750807,26.85126072091288,Good
23-01-2023,1.081298774,190.5227586,9.354379802,2.111599774,2.117321129,0.128485152,7.366657056,9.6,16.49497937,4.061531393,2.139170587,24.733910370157464,Excellent
24-01-2023,1.097326368,197.2866977,9.413721587,2.127627368,2.137577375,0.114997201,7.412463189,4.2,16.65054162,4.297349943,2.171964954,26.754995724787467,Good
25-01-2023,1.096995775,198.3357386,9.425598456,2.127296775,2.137383326,0.114110566,7.418621086,6.3,16.64733292,3.671443605,2.172034408,22.23467823319245,Excellent
26-01-2023,1.097231497,199.5931114,9.439286863,2.127532497,2.137894542,0.10970803,7.426195567,0.0,16.64962081,4.221781829,2.17322773,26.29505790677148,Good
27-01-2023,1.0845074,196.3243216,9.415397965,2.1148084,2.122203294,0.124294809,7.402363731,0.0,16.52612198,3.922687304,2.148492444,23.958067830130677,Excellent
28-01-2023,1.046385484,184.1757176,9.317711256,2.076686484,2.074762015,0.120335552,7.316942985,0.0,16.15611442,4.479735453,2.072952335,27.45286170498585,Good
29-01-2023,1.102208127,204.9167783,9.493720403,2.132509127,2.144748618,0.102665817,7.459512575,0.0,16.69792349,4.38390936,2.185291952,27.696620681779976,Good
30-01-2023,1.043558523,185.6012647,9.336559515,2.073859523,2.071642032,0.095108618,7.324352144,0.0,16.12867621,4.311793161,2.068677476,26.278007891213043,Good
31-01-2023,1.072066387,196.7992188,9.433324012,2.102367387,2.107479343,0.107335477,7.400709113,0.0,16.40537074,4.512833978,2.126368137,28.24753603296503,Good
01-02-2023,1.04895779,189.9394027,9.379931982,2.07925879,2.078793076,0.100116794,7.351849829,0.6,16.18108097,4.009168798,2.080815873,24.254459022158358,Excellent
02-02-2023,1.061869311,195.694256,9.431556916,2.092170311,2.095128897,0.106696046,7.390420158,20.6,16.30639892,4.538892582,2.107293649,28.369430423081383,Good
03-02-2023,1.068676751,199.3199422,9.465538653,2.098977751,2.103831498,0.121363655,7.414204618,30.9,16.37247126,4.366477393,2.121552868,27.270189517077174,Good
04-02-2023,1.067256643,200.0728802,9.475689956,2.097557643,2.102246492,0.104206996,7.418048523,0.0,16.35868783,4.123501235,2.119346412,25.52500775453497,Good
05-02-2023,1.068082883,201.6185627,9.492504167,2.098383883,2.103466188,0.10602942,7.427364359,0.1,16.36670724,4.388866344,2.121621879,27.520283943463834,Good
06-02-2023,1.091416879,211.0481102,9.574973585,2.121717879,2.132817292,0.105474749,7.491313766,0.0,16.5931847,3.931573132,2.168901902,24.610522912223395,Excellent
07-02-2023,1.066308459,203.5285886,9.516503295,2.096609459,2.101612035,0.115961272,7.43773573,0.0,16.34948485,3.97918066,2.119285957,24.603410084854808,Excellent
08-02-2023,1.050752665,199.3578865,9.485957207,2.081053665,2.082344167,0.083029806,7.407351614,11.4,16.19850185,4.013781935,2.088763949,24.6547778220527,Excellent
09-02-2023,1.074493579,208.9460554,9.56993889,2.104794579,2.112193737,0.100626407,7.472332519,0.0,16.42892882,4.021287999,2.136823869,25.138841744105697,Good
10-02-2023,1.078004972,211.458536,9.595117227,2.108305972,2.116752908,0.105770632,7.488237331,0.0,16.46301006,3.90752544,2.144413085,24.414938461529,Excellent
11-02-2023,1.027089406,194.9258443,9.461912696,2.057390406,2.05327483,0.118252141,7.372084618,0.0,15.96882858,4.355379222,2.043136553,26.910962139394627,Good
12-02-2023,1.063610338,208.9998094,9.583394663,2.093911338,2.099088777,0.098965232,7.468100379,0.0,16.32329715,4.051091972,2.116721025,25.328044687178153,Good
13-02-2023,1.06468777,210.6720491,9.601760293,2.09498877,2.100594704,0.086803238,7.478117131,0.0,16.3337546,4.165641034,2.119406345,26.228950121934894,Good
14-02-2023,1.043071503,204.4046097,9.554129567,2.073372503,2.073729814,0.110797936,7.433069759,0.0,16.12394925,3.973526188,2.076691955,24.531339279465435,Excellent
15-02-2023,1.076539586,217.4194237,9.666969771,2.106840586,2.115716621,0.097033582,7.521682587,0.0,16.44878716,3.716113691,2.144133801,23.241083727599342,Excellent
16-02-2023,1.044113566,207.3736469,9.588014861,2.074414566,2.075332015,0.09179816,7.450402185,0.0,16.1340634,4.127067362,2.079774825,25.76471603575354,Good
17-02-2023,1.048832636,210.330611,9.617286736,2.079133636,2.081374944,0.098311638,7.469248427,0.0,16.17986623,3.683612212,2.089693269,22.65776674783423,Excellent
18-02-2023,1.04174388,209.1564085,9.612241136,2.07204488,2.07265422,0.101902587,7.459436075,0.0,16.11106347,4.045531563,2.075983159,25.230244374856387,Good
19-02-2023,1.044722502,211.5069736,9.636569015,2.075023502,2.076513806,0.097958413,7.474042583,0.0,16.13997368,3.778980396,2.082394765,23.384386095841222,Excellent
20-02-2023,1.020929244,204.4881781,9.582998268,2.051230244,2.046904589,0.083128122,7.423676212,0.0,15.90903866,4.443675461,2.035249433,27.895234030890656,Good
21-02-2023,1.012989637,203.0185703,9.575640004,2.043290637,2.037108443,0.110406115,7.411764581,0.1,15.83197762,4.222263391,2.019798097,26.203083042110265,Good
22-02-2023,1.074690868,225.9232776,9.771105493,2.104991868,2.114359316,0.11716453,7.568818794,10.4,16.43084369,4.055107766,2.143615004,26.022770223484905,Good
23-02-2023,1.023580186,209.3434488,9.638129522,2.053881186,2.050591229,0.109223594,7.45211957,0.8,15.93476844,4.280861867,2.041794527,26.896734203764055,Good
24-02-2023,1.019829611,209.3389038,9.643091554,2.050130611,2.046019174,0.090140464,7.450318204,1.4,15.89836573,3.853219953,2.034680591,23.7685840780724,Excellent
25-02-2023,0.995138614,202.0040695,9.587111418,2.025439614,2.015267456,0.098889655,7.397682982,17.4,15.65871735,4.125742403,1.985672021,25.406664109033194,Good
26-02-2023,1.025625909,213.9801082,9.691824619,2.055926909,2.053484431,0.101806076,7.478911928,2.1,15.95462402,4.051774367,2.047006134,25.40438478578603,Good
27-02-2023,1.01083772,210.1078118,9.664728099,2.04113872,2.035102849,0.108802326,7.450254283,0.0,15.81109132,4.059585975,2.017775272,25.271943065138817,Good
28-02-2023,1.071273918,232.5617487,9.856685089,2.101574918,2.110747519,0.108287757,7.604097875,0.1,16.3976791,4.256427752,2.138979075,27.722877876929537,Good
01-03-2023,1.057612432,229.0788089,9.780871061,2.087913432,2.093765822,0.095747383,7.578114245,0.0,16.26508207,4.143837411,2.111973304,26.73073178699749,Good
02-03-2023,1.022018285,217.916365,9.691935956,2.052319285,2.049364008,0.100799751,7.49887841,0.4,15.91960879,4.050673875,2.041087908,25.52827687863562,Good
